# Object: Venus
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
1.48706,1.37280,27.53588,0.71315
1.50276,0.93353,40.93243,3.51133
1.51825,1.52393,41.54470,1.55913
1.53326,3.31680,152.10860,4.37420
1.54837,1.34470,133.56420,-8.63685
1.56344,0.89984,35.31003,-2.24758
1.57875,1.27863,38.61135,3.03361
1.59283,0.85696,42.05826,2.15539
1.60836,1.20715,52.30030,-1.38680
1.62392,1.43648,112.39420,0.30303
1.64091,1.13999,81.37642,-6.51584
1.65618,1.39552,17.13083,-0.36001
1.67883,1.22359,24.61548,0.40877
1.69505,1.16667,79.94452,6.76456
1.71031,1.43918,107.32000,1.12896
1.72473,1.07031,78.43668,-6.56304
1.73916,1.09871,47.29897,2.65628
1.75336,0.86035,16.46971,1.00683
1.76849,1.12074,76.07979,-5.94651
1.78283,0.92937,21.14479,0.24964
1.79716,1.15341,39.02983,2.92251
1.81282,0.47290,47.60342,-0.96856
1.82771,0.44402,13.53112,-1.06654
1.84469,0.31710,13.89950,-0.42964
1.86102,0.21107,29.91458,1.00488
1.87538,0.26384,30.05828,-2.33190
1.89065,0.06849,21.52096,1.80715
1.90577,0.21539,14.75656,-0.78068
1.92177,0.46750,25.73748,-1.75490
1.93777,0.39046,5.04219,0.40179
1.95316,0.41816,7.92887,-0.34494
1.96793,0.44345,5.37851,-0.31088
1.98354,0.60190,13.20188,0.75078
1.99937,0.48860,10.82822,-0.92566
2.02104,0.91041,23.78171,1.85931
2.04312,0.92092,1.25359,0.09959
2.06899,0.60495,18.03593,-1.52828
2.09106,0.96306,32.54874,2.43541
2.11305,0.70320,38.08672,-3.26707
2.13442,1.06089,20.24479,-0.03836
2.16212,1.86769,35.97276,3.08375
2.18827,0.98746,51.86085,4.39279
2.20527,1.21070,29.07437,1.57036
2.22112,1.35124,16.54652,-1.20378
2.23553,1.32112,58.40717,-3.75578
2.25051,1.47139,82.60864,-3.80692
2.26664,1.69848,25.60993,2.06461
2.27969,1.13322,49.58450,0.65609
2.29519,1.56902,55.81304,-4.75842
2.30948,1.41626,82.27743,0.84342
2.32367,1.56345,103.64710,2.29865
2.33988,2.34341,109.19270,-3.76568
2.35648,1.43619,107.08350,7.99114
2.37109,1.69069,20.77129,1.17445
2.38559,1.16229,86.05009,2.28897
2.40194,1.30645,21.12606,-0.54259
2.41782,2.62736,224.07690,-11.66883
2.43069,1.45644,101.09690,8.66188
2.44436,1.36052,98.17455,3.12476
2.45934,1.18938,88.65497,2.44576
2.47613,1.09185,35.69900,-3.05589
2.49047,1.46529,86.72719,-3.21516
2.50559,2.17446,165.83770,-2.11539
2.52108,0.95652,140.80740,11.44917
2.53639,0.79068,12.68052,0.62031
2.55211,1.15007,42.37095,-2.41263
2.56723,0.70975,87.96809,-7.50381
2.58387,0.66349,65.63669,3.47482
2.59834,0.48860,29.19769,-1.31578
2.61216,0.43254,5.61927,0.15698
2.62626,0.51686,17.55958,0.13965
2.64048,1.16454,99.48380,-8.31953
2.65544,0.25792,76.51716,2.71097
2.67101,0.22957,7.58158,0.40418
2.69645,0.30318,24.66669,-1.65858
2.71286,0.22564,9.95067,0.24619
2.72806,0.51650,20.53232,1.34843
2.74335,1.17035,63.37875,-4.53696
2.75773,0.53299,46.36578,2.90201
2.77155,0.66587,13.96571,-0.12618
2.78589,0.47942,75.75146,-1.17873
2.79999,3.92070,308.40920,14.90010
2.81408,0.70323,232.64310,19.96062
2.83041,0.61958,54.62762,0.47336
2.84620,24.65367,1717.23000,79.44188
2.86038,23.02769,3169.33700,264.96950
2.87542,2.89742,1401.52300,22.88075
2.89227,0.93235,152.98920,12.85334
2.90735,1.40990,85.54298,5.97940
2.92338,2.15628,152.39200,9.65416
2.93911,2.73851,41.50565,3.53928
2.95540,0.76183,165.25950,5.25959
2.97147,2.03923,128.58360,-11.03230
2.98495,1.21634,70.61917,1.14572
2.99942,1.83512,46.78684,3.96511
3.01399,1.94321,13.52535,0.39805
3.02827,1.25358,49.08784,-0.25567
3.04450,1.72903,33.91057,-2.14222
3.05974,1.23822,41.01338,-2.36415
3.07442,1.57634,24.14701,0.91308
3.08926,1.87390,27.37772,-1.60986
3.10691,1.08108,54.09669,3.71856
3.12165,1.40053,21.30691,1.73529
3.13696,0.63382,52.81740,0.44091
3.15318,1.18285,30.28034,-2.09774
3.17539,0.78851,16.73796,-1.39273
3.21097,1.99259,69.10044,-0.97147
3.22908,0.60684,95.37843,-7.21015
3.24429,0.67469,8.39113,0.26287
3.26000,0.31413,26.26609,1.06456
3.27533,0.64125,21.70591,0.49254
3.29285,0.18882,27.66307,-0.59537
3.31123,0.59344,25.56997,-2.19127
3.32736,0.25228,25.25523,2.11610
3.34182,0.16964,8.18664,-0.61792
3.35668,0.22125,7.73622,0.66374
3.37021,0.13462,8.28186,-0.70622
3.38459,0.18257,6.63005,0.20043
3.40101,0.40029,15.22823,1.28816
3.41744,0.10004,20.69853,-1.75447
3.43260,0.38558,19.31892,0.70355
3.44792,0.60896,14.24635,1.19325
3.46390,0.45200,13.06527,-0.28429
3.47987,0.39316,7.93378,-0.59505
3.49567,0.21707,10.74036,0.29335
3.51263,0.50160,18.17184,1.50216
3.52861,0.58112,5.90476,-0.24795
3.54400,0.40252,12.08574,-0.15145
3.55881,1.03162,42.71219,3.63727
3.57373,0.62999,26.44528,0.86378
3.58974,1.68506,76.62923,-6.48097
3.60369,1.88705,51.75502,0.04997
3.61755,1.63529,23.97364,-0.23154
3.63403,0.29220,115.02820,2.64466
3.64837,0.77511,53.94549,-4.53054
3.66364,1.56678,57.29433,-2.34985
3.67837,0.52501,51.61148,-3.67544
3.69888,2.00566,81.99745,5.96033
3.71741,1.84733,42.74563,2.39386
3.73315,0.89434,65.16283,-2.13385
3.74896,0.83373,77.59330,-3.26590
3.76329,2.22827,195.96360,16.08023
3.77687,2.19529,30.61578,-0.07028
3.79033,0.87078,94.94107,-7.47390
3.80500,3.02831,179.26660,-1.45728
3.81906,0.80205,256.47990,17.95474
3.83338,2.27121,193.52280,9.98567
3.84879,0.52709,181.08900,-15.18107
3.86340,1.03635,38.41806,1.08726
3.87818,0.57882,39.07232,1.87916
3.89300,0.91069,24.69577,-1.65145
3.90825,1.26441,24.33378,-1.16108
3.92541,0.66815,76.05551,-3.42288
3.94036,0.57148,31.84704,2.41964
3.95462,0.52998,24.97069,-1.78883
3.96806,0.51585,18.90953,1.61809
3.98261,0.81818,29.16362,-0.78603
3.99734,0.77567,5.92879,-0.49310
4.01280,0.56225,24.58963,1.39599
4.02789,0.50181,5.05920,0.30877
4.04371,0.27252,47.18845,-2.39261
4.05762,0.70255,57.28701,3.26092
4.07341,0.14526,42.52536,2.16928
4.09002,0.42423,23.66795,-2.03002
4.10514,1.15615,65.38985,-5.00413
4.12145,0.34533,48.10332,-1.05454
4.13883,1.00058,39.57128,-0.67634
4.15589,0.29575,81.38389,5.59879
4.17107,0.59465,18.86123,-0.59506
4.18715,1.57271,90.08826,-6.74764
4.20952,2.29366,41.03237,3.09981
4.23051,1.17468,51.85017,4.35457
4.25544,0.68497,50.31369,2.72857
4.27413,0.75203,46.26783,3.66614
4.28994,0.37646,32.95527,-0.23946
4.30661,0.73345,44.85935,-3.73544
4.32182,0.62424,84.39523,3.53506
4.33708,0.83588,83.60229,6.53329
4.35363,0.31292,42.63941,-3.61032
4.36728,1.63623,87.32346,-6.35967
4.38268,1.49544,23.44931,-0.87215
4.39841,1.93020,38.56145,3.24062
4.41215,0.97019,73.68572,-2.59760
4.42633,0.15883,59.07518,-2.07755
4.44210,1.87553,108.57620,-7.42087
4.45884,1.80796,23.20835,-0.53264
4.47417,0.99176,58.07391,3.82815
4.48976,0.22948,53.10346,0.72593
4.50559,2.11087,119.68800,3.89518
4.52180,1.25803,59.32981,-4.68173
4.53649,1.04059,14.19786,-1.07973
4.55367,0.34620,46.25953,-1.76707
4.56994,1.63566,93.47026,6.88743
4.58432,1.43813,14.59812,0.51599
4.59865,0.47931,73.85916,-5.01733
4.61303,1.07344,47.49493,2.32304
4.62800,0.71337,24.94335,1.53005
4.64323,0.53949,16.62162,-0.89539
4.65919,1.63853,73.89023,-6.29572
4.67420,0.99231,44.88324,1.64522
4.68877,0.36894,26.51879,1.33809
4.71354,0.96096,33.37887,2.77073
4.73169,0.75957,109.67710,-4.75858
4.74669,0.06760,35.94907,-1.24608
4.76655,1.28911,93.19666,-1.81272
4.77995,0.40672,104.55260,8.72290
4.79609,2.67334,200.04350,17.12102
4.81127,0.37561,211.24300,-17.92725
4.82549,0.58694,14.94025,0.57487
4.84033,2.52985,202.62740,15.49798
4.85517,1.47076,80.92531,3.76076
4.86975,0.68751,54.63085,-4.68108
4.88438,1.75154,72.96959,-3.91582
4.89951,1.98093,23.63252,0.41978
4.91440,0.93773,69.39157,5.89664
4.92959,0.92007,3.74018,-0.10563
4.94443,1.92650,68.87711,-5.03930
4.95962,0.37534,134.75380,-3.35622
4.97546,3.31808,258.94500,17.51455
4.98925,2.15322,92.75432,7.32178
5.00378,0.40185,163.11820,-13.77883
5.01847,0.97936,81.40614,-1.58038
5.03358,2.01541,71.31788,3.73116
5.04844,2.51705,73.35506,5.67220
5.06238,0.63836,202.56800,-16.86671
5.07675,1.15413,111.85590,0.09750
5.09120,4.49442,265.15400,22.59579
5.10435,0.16740,312.23590,-24.86141
5.11920,2.16456,150.86140,-12.94303
5.13460,2.63216,56.92043,-1.89579
5.14871,1.18668,124.53380,9.47399
5.16358,1.14972,18.40142,0.47100
5.18155,0.25412,87.41645,0.20744
5.19625,1.64017,86.19742,3.66005
5.21594,0.73842,61.88184,3.00542
5.23073,1.50816,56.92081,-4.66746
5.24474,0.37836,52.62109,3.66457
5.26653,0.41637,1.64818,0.12153
5.29585,0.99915,26.35035,-0.18398
5.31858,0.40964,39.96642,-3.20277
5.33430,0.89828,36.44050,2.79328
5.34843,0.43342,32.64774,-0.78426
5.36340,0.78713,25.99206,-1.91465
5.37838,0.32247,28.46766,0.53590
5.39522,0.50795,10.90001,0.68444
5.41251,0.25236,17.66803,-0.87334
5.42703,0.76394,37.71505,-0.00656
5.44107,0.76950,3.86100,0.31900
5.45681,0.40542,25.86290,-0.85616
5.47197,0.99517,41.63499,-3.03699
5.48676,0.43858,38.03239,3.17007
5.50168,1.09750,45.33641,1.91547
5.51692,0.25824,79.94506,-2.89251
5.53099,1.15969,78.64246,4.81854
5.54624,1.62990,27.88060,-0.98662
5.56415,0.17274,100.73480,8.50482
5.58006,1.52560,85.39800,3.19862
5.59820,1.13955,27.21008,2.11079
5.61303,0.13066,70.81541,-5.94442
5.62858,0.18966,6.91129,0.43091
5.64380,1.99623,139.21040,8.23105
5.65781,1.37965,44.69859,-3.54187
5.67185,0.82359,36.46180,-2.88407
5.68821,0.99977,25.66459,0.04596
5.70372,0.26801,30.55939,0.57692
5.72769,1.01255,44.45641,-0.12772
5.74447,0.86651,16.65921,-0.71113
5.75827,0.83686,17.34702,1.38266
5.77332,0.54271,22.67180,-1.57105
5.78723,0.11066,28.29070,-2.35555
5.80537,1.66386,104.00660,-7.88651
5.82135,0.37880,98.25526,8.13764
5.83557,0.49222,12.99220,-0.56199
5.85112,0.24540,15.41403,-0.84720
5.86719,0.30097,23.75646,1.85134
5.88193,0.15530,10.77519,-0.52061
5.89558,1.01463,77.03600,6.59030
5.90964,1.36464,24.39041,0.62404
5.92469,0.52573,60.41856,-4.37465
5.93929,0.26795,45.40229,3.59204
5.95370,0.34708,34.38298,-1.90717
5.96954,0.48961,13.49294,-0.97611
5.98567,0.12244,35.23895,1.41515
6.00281,0.80432,59.44263,4.81960
6.01833,0.92887,17.18537,0.32460
6.03419,1.72330,60.86824,-4.63397
6.04874,0.66130,72.48978,0.62241
6.06348,0.20374,45.45499,2.65948
6.07912,3.38013,225.53540,15.50190
6.09455,1.69622,106.06390,7.99882
6.11101,0.88750,53.26996,-1.98486
6.12624,0.24452,64.85264,-2.72482
6.14192,0.97622,75.52876,6.39381
6.15648,3.53940,155.90910,-4.42324
6.17374,0.65849,160.78800,-6.13766
6.19171,0.17196,38.32655,-1.73238
6.21109,2.33299,86.88281,7.11279
6.23956,0.99367,70.66650,1.87378
6.25884,0.45924,28.28094,-0.64798
6.27799,0.94565,25.65447,-1.91194
6.29771,0.25865,42.56232,-3.37623
6.31644,0.62965,21.55516,-0.09557
6.34052,0.63338,1.90881,-0.05864
6.37117,1.61713,49.44395,-0.86411
6.39234,0.33052,109.56290,5.17468
6.40985,0.17872,9.27920,0.66233
6.42665,0.14856,1.77170,-0.03478
6.44411,0.34536,31.54899,-1.57129
6.45934,2.84987,177.16850,5.83316
6.47356,0.08819,163.04270,13.89032
6.49149,0.31195,23.78584,0.17373
6.50784,0.33106,7.75708,-0.26647
6.52233,0.08139,28.98529,-0.35620
6.53617,0.34213,28.75920,-0.08759
6.55042,0.19450,11.10368,0.37424
6.56534,0.13471,5.98960,-0.42210
6.58075,0.09177,3.69739,0.30867
6.59601,0.10941,3.81852,-0.32763
6.61099,0.12363,1.50927,0.12045
6.62615,0.18603,4.85866,-0.26281
6.64132,0.10040,10.01395,-0.30692
6.65760,0.15994,4.47261,0.32222
6.67303,0.62284,32.53521,-1.81203
6.68848,0.38566,16.32346,0.26490
6.70312,1.59808,135.54930,10.30641
6.71706,0.80672,36.12864,-2.94381
6.73915,0.63134,11.81394,-0.47879
6.75593,1.32494,41.43514,-3.44786
6.77371,0.27368,94.10633,7.73521
6.78866,2.73096,188.67720,15.93942
6.80404,1.86844,68.94728,-1.00097
6.81769,0.73351,77.69669,-5.11224
6.83238,0.36710,61.61208,5.12647
6.84770,2.20232,157.50460,13.40847
6.86339,0.51782,182.67670,-14.63425
6.87734,3.38493,263.93320,-21.63571
6.89175,0.71229,189.18730,15.00297
6.90598,0.49895,61.73640,2.32873
6.92199,1.48727,104.54070,7.29525
6.93912,2.20333,69.76925,3.11638
6.95446,1.27839,64.20906,-5.05066
6.96892,2.41059,79.89130,-5.85231
6.98480,1.29335,75.17344,-4.89681
6.99985,2.38705,80.98736,-0.91898
7.01466,1.11159,85.04607,6.72577
7.02986,1.74605,41.16549,3.44866
7.04585,1.28910,28.35105,1.58565
7.06343,0.51993,43.26067,2.92307
7.08127,1.65548,66.24335,0.30232
7.09869,0.58479,77.58041,4.06930
7.11318,0.12867,34.39565,-2.89701
7.12886,1.16416,70.82647,-4.12529
7.14490,0.85408,21.99077,-0.16403
7.16138,1.36356,40.49402,2.89546
7.17659,0.69375,42.01810,3.06499
7.19270,1.71568,65.33308,4.38635
7.20880,0.24893,99.54189,-8.30278
7.22438,1.01818,36.57654,0.66512
7.24730,0.27388,45.10207,2.51270
7.26542,1.29190,70.26083,5.30197
7.28165,0.85622,26.88623,2.26865
7.29811,0.90875,23.81069,-1.16528
7.31266,1.04356,43.35820,-0.91327
7.32663,1.21271,17.08408,1.29149
7.34036,0.33419,64.21379,-1.80077
7.35692,0.82949,46.29279,-2.00410
7.37120,1.20957,29.28628,0.00341
7.38732,1.36317,14.84936,1.27177
7.41027,0.69303,30.83787,2.38306
7.43613,2.57216,112.32650,-0.86710
7.45436,0.86506,103.65830,4.69682
7.47084,0.36548,33.91014,0.38295
7.49004,2.33649,145.48620,6.53947
7.50527,1.52918,53.44877,4.49262
7.52064,0.86556,92.43990,-3.80637
7.53487,2.48588,171.16980,-11.81251
7.54840,1.48867,67.24455,0.01131
7.56366,1.41906,9.15813,0.78303
7.57804,0.42222,83.67853,-3.57327
7.59350,0.79330,41.65807,-1.77781
7.60808,1.07767,22.43657,-1.24636
7.62535,0.77855,24.45457,1.73201
7.64056,1.39991,46.63382,3.01703
7.65541,0.93125,34.75911,-2.38102
7.67022,1.32918,32.91592,-2.81854
7.68612,1.34785,17.55181,-1.41267
7.70315,0.85770,35.57548,0.52698
7.71764,1.44432,47.21494,3.73732
7.73181,0.48076,43.59666,-2.66083
7.75405,1.91650,84.68979,-7.16181
7.77133,0.33155,124.41680,10.64825
7.78519,0.33045,3.85877,-0.31874
7.79950,1.37026,80.47679,-2.12618
7.81409,0.84964,36.07747,2.91379
7.82936,0.49833,23.63323,-0.66642
7.84430,0.66976,15.51538,-1.32875
7.86023,0.48217,15.79873,1.33456
7.87374,0.19687,21.92957,-1.87145
7.88852,0.77186,35.78210,-3.06057
7.90604,0.22113,39.58716,3.38590
7.92033,0.65106,28.75023,-0.00297
7.93580,0.58366,4.91348,-0.20493
7.95001,0.45191,8.87103,0.63609
7.96614,1.02603,42.04787,-0.69892
7.98004,0.12207,62.32294,0.60764
7.99475,1.00661,58.26745,4.93308
8.01012,0.13784,64.61525,-5.26888
8.02489,0.31114,14.38842,-0.64761
8.04163,0.78940,31.43682,1.40486
8.05762,0.09352,53.30252,-1.07060
8.07278,0.18516,13.27998,-0.87210
8.08886,0.37776,11.75858,-0.89494
8.10771,0.57791,14.58242,-0.96706
8.12540,0.22031,24.59226,2.09939
8.14058,0.11752,19.84374,-1.39595
8.15627,0.09397,11.29974,0.88228
8.17066,0.18592,7.90842,0.03263
8.18687,0.45436,17.33728,-1.48118
8.20268,0.11521,26.46541,0.64659
8.21941,0.19215,11.27707,0.96221
8.23678,0.07061,6.09015,-0.46145
8.26043,0.03880,5.62123,0.47508
8.27633,0.06759,3.57389,-0.25517
8.29174,0.12428,6.13792,0.05187
8.30768,0.05391,5.70893,-0.03846
8.32252,0.12247,5.11343,-0.16429
8.33781,0.04398,6.85590,0.45857
8.35559,0.03080,2.51502,-0.09331
8.37118,0.03604,2.75421,0.18370
8.38535,0.07219,5.66059,-0.23465
8.40070,0.10184,2.35859,-0.07046
8.41668,0.06383,5.23414,0.13230
8.43136,0.05122,3.32454,-0.11240
8.44634,0.06630,3.96507,-0.32303
8.46735,0.04116,2.92642,0.23583
8.49316,0.11652,6.04729,0.50853
8.51177,0.07134,10.86552,-0.89971
8.52724,0.02631,3.89505,0.31690
8.54224,0.04027,2.37653,-0.13337
8.55794,0.03246,3.02687,-0.02052
8.57407,0.05722,4.37774,0.34085
8.59052,0.02793,2.36734,-0.15398
8.60498,0.04788,2.09889,0.16184
8.62021,0.02276,2.53774,-0.17578
8.63485,0.26470,17.70458,1.38821
8.65060,0.15773,6.35273,0.32457
8.66782,0.12138,3.59884,-0.28991
8.68330,0.02661,8.86509,0.75150
8.69851,0.01362,0.91446,0.02165
8.71664,0.04197,3.63009,0.03528
8.73087,0.19511,11.78400,-0.21623
8.74508,0.11324,6.64035,0.55771
8.76764,0.65354,30.41290,2.09070
8.78607,0.61081,3.15462,0.24176
8.80240,0.90866,20.19517,-0.89318
8.81743,0.86467,5.49175,-0.37289
8.83247,1.18402,21.17729,-0.11174
8.84820,0.86545,23.79509,2.01273
8.86308,0.94388,8.72280,-0.16700
8.87809,1.66057,49.01727,-3.98839
8.89306,0.93310,45.46333,-3.61576
8.90934,2.22255,73.04393,-2.71507
8.92708,1.09112,76.89394,-6.20546
8.94209,1.37491,19.40301,-0.87369
8.95782,1.96520,41.48637,0.40829
8.97299,2.09951,12.46814,1.06684
8.98717,0.67722,110.08670,2.89378
9.00304,1.92533,101.73580,-5.90063
9.01775,0.92454,76.38416,-0.42155
9.03181,1.79199,65.40338,4.99026
9.04650,1.31374,36.09583,1.34349
9.06107,0.82061,130.60670,-11.09621
9.07552,3.21505,254.74400,-19.32326
9.09039,0.91148,153.19250,4.97417
9.10566,0.32548,65.46878,4.94685
9.12186,0.30316,25.35169,1.69531
9.14035,0.38042,26.99374,-2.16757
9.15577,1.01005,77.17301,-3.83319
9.17110,0.59462,84.14224,7.14078
9.18571,0.57018,33.11219,-1.85018
9.20066,1.48799,78.58390,-6.67750
9.21619,0.58121,105.16150,4.34255
9.23101,0.37990,15.01841,0.59542
9.24635,0.27450,6.66312,-0.30177
9.27004,0.62495,26.53576,0.08905
9.28706,0.30859,25.08336,-0.38677
9.30091,0.22926,20.25719,0.97943
9.31454,0.16847,16.07777,0.00879
9.32991,0.13340,11.68935,-0.98162
9.34719,0.31934,24.46868,-1.46090
9.36440,0.73179,53.04842,4.02980
9.37943,0.47272,16.16570,1.32837
9.39656,0.46879,3.47016,-0.21512
9.41180,0.29983,11.43198,-0.09727
9.42723,0.24837,4.77151,0.40882
9.44375,0.28104,6.48859,0.07333
9.46035,0.48646,15.46264,-1.31663
9.47592,1.11265,36.21942,-3.03367
9.49335,0.70449,30.23639,1.31783
9.50778,0.49798,11.62992,-0.77236
9.52802,0.97032,18.65672,-0.91166
9.55342,0.77014,10.95321,-0.93948
9.57236,0.82702,24.03218,-0.05847
9.58763,1.92430,65.67896,-3.65879
9.60456,1.24222,50.38451,4.31729
9.61837,1.17666,5.56216,0.38597
9.63434,1.30672,13.21742,-0.81938
9.64871,1.28269,32.47183,-1.80192
9.66327,1.30527,6.02238,-0.02736
9.67911,1.04493,52.43143,1.85295
9.69553,1.26712,49.86111,3.94328
9.71129,1.19334,20.81322,0.50544
9.72588,1.11563,8.36671,-0.41180
9.74163,3.03987,129.92840,-5.42638
9.75712,0.83906,104.37720,-8.49583
9.78134,1.99819,63.97476,2.87959
9.80046,1.39684,39.10815,-0.33517
9.81618,1.49625,18.23073,-0.56284
9.83231,1.40555,54.69476,-4.62492
9.84708,1.03079,20.78340,-1.49849
9.86518,1.96198,47.46354,3.89400
9.88487,1.19418,47.58786,4.05204
9.90115,0.86480,24.96596,1.91171
9.91935,1.29747,36.96423,0.88531
9.93715,2.15300,64.02545,-3.95617
9.95441,0.97634,79.92072,4.01548
9.96963,0.57295,21.25113,-1.35567
9.98973,2.40849,109.58860,-6.62783
10.00734,0.69998,181.81600,-7.89636
10.02247,1.03856,82.94915,-2.74862
10.03936,0.38684,41.56210,-0.51555
10.05750,0.30445,9.13878,0.76490
10.07403,0.96576,39.77216,0.20603
10.09299,0.69705,16.71948,1.26248
10.10927,0.31800,20.79981,1.57998
10.12797,0.48008,45.40902,2.98734
10.14449,0.71437,64.65298,4.50581
10.16227,0.19145,35.92712,-2.98395
10.17720,0.23304,20.79213,-1.36011
10.19553,0.10437,8.25220,0.69357
10.21157,0.14957,3.15866,-0.10273
10.22758,0.04827,9.04106,-0.57651
10.24433,0.22028,11.74056,-0.16789
10.26237,0.35980,5.16279,0.15719
10.28946,0.29156,3.76900,0.19441
10.30784,0.44656,9.73831,0.77201
10.32425,0.91299,28.81310,0.96720
10.34047,0.44501,27.53035,-1.14930
10.35748,0.49773,4.15108,-0.30937
10.37337,0.54062,2.77320,0.02927
10.38976,0.67429,8.36084,0.53724
10.40650,0.70300,2.44122,0.18586
10.42250,0.39314,21.72614,-1.84963
10.43688,1.58713,80.82281,-1.50057
10.45166,0.88227,46.25947,3.82743
10.46691,0.81169,7.09871,-0.39091
10.48086,1.01684,13.78745,-0.90608
10.49583,0.54172,28.91643,0.00490
10.51265,0.26114,18.41676,1.19332
10.53027,1.02533,58.72297,0.53795
10.54441,1.09400,6.60427,-0.32019
10.56045,1.30785,13.49515,-0.25501
10.57765,0.86909,26.38869,-1.44682
10.59437,0.50130,15.03543,-0.82372
10.61909,2.02382,55.98354,0.70927
10.64637,0.37399,96.14426,-3.79632
10.66398,0.92508,34.09225,0.61478
10.68220,0.53379,26.80211,-2.29047
10.69786,0.72515,12.73387,-1.08884
10.71527,1.89074,65.02081,-0.89804
10.73327,1.16823,41.31165,2.80296
10.75160,0.56312,39.90592,-2.47424
10.76715,1.42127,37.59087,-3.09109
10.79061,1.12224,18.53478,-0.95907
10.80920,1.11461,2.28441,0.14832
10.83012,0.56847,29.03913,0.50218
10.84906,0.84477,15.49337,-0.30648
10.86708,1.58735,40.87759,-3.41080
10.88551,0.91534,35.56899,0.42275
10.90482,0.26281,38.20043,-0.59257
10.92324,1.23153,55.36566,4.10708
10.94168,0.29526,67.04719,0.12873
10.95894,0.41940,17.49382,-1.49893
10.97509,0.66341,19.00740,-1.42387
10.99208,1.54165,53.84747,-4.11661
11.00979,0.61323,76.25552,-4.42195
11.02820,0.45178,16.95653,-0.78954
11.04676,0.68097,12.97118,0.77682
11.06640,0.31385,21.97994,0.96282
11.08478,0.51072,28.11511,-2.40542
